Date,ProductID,Category,StoreID,DayOfWeek,IsWeekend,Month,Week,DayOfMonth,Lag7_Sales,RollingMean7,HasPromotion,DiscountPct,Temperature,Rainfall,IsUnseasonablyWarm,CompetitorPriceIndex,PromoIntensity,ShelfLife,UnitPrice,Model,ForecastedDemand,SafetyStock,RecommendedOrder,LowerBound,UpperBound
2026-01-14 15:51:14.944604,SKU_BAN01,Bananas,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,7,1.168545070800544,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_BAN01,Bananas,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,7,1.168545070800544,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_BAN01,Bananas,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,7,1.168545070800544,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_BAN02,Bananas,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_BAN02,Bananas,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_BAN02,Bananas,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_BAN02,Bananas,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_BAN02,Bananas,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_BAN02,Bananas,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_BAN02,Bananas,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_BAN02,Bananas,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_BAN02,Bananas,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_BAN02,Bananas,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_BAN02,Bananas,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_BAN02,Bananas,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_BAN02,Bananas,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_BAN02,Bananas,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,7,1.229369993643326,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_BAN03,Bananas,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_BAN03,Bananas,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_BAN03,Bananas,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_BAN03,Bananas,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_BAN03,Bananas,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_BAN03,Bananas,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_BAN03,Bananas,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_BAN03,Bananas,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_BAN03,Bananas,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_BAN03,Bananas,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_BAN03,Bananas,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_BAN03,Bananas,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_BAN03,Bananas,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_BAN03,Bananas,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,7,1.22113319232162,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_BAN04,Bananas,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_BAN04,Bananas,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_BAN04,Bananas,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_BAN04,Bananas,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_BAN04,Bananas,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_BAN04,Bananas,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_BAN04,Bananas,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_BAN04,Bananas,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_BAN04,Bananas,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_BAN04,Bananas,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_BAN04,Bananas,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_BAN04,Bananas,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_BAN04,Bananas,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_BAN04,Bananas,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,7,1.063568186673161,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_CIT01,Citrus,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_CIT01,Citrus,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_CIT01,Citrus,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_CIT01,Citrus,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_CIT01,Citrus,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_CIT01,Citrus,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_CIT01,Citrus,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_CIT01,Citrus,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_CIT01,Citrus,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_CIT01,Citrus,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_CIT01,Citrus,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_CIT01,Citrus,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_CIT01,Citrus,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_CIT01,Citrus,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,10,2.103360154603445,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_CIT02,Citrus,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_CIT02,Citrus,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_CIT02,Citrus,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_CIT02,Citrus,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_CIT02,Citrus,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_CIT02,Citrus,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_CIT02,Citrus,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_CIT02,Citrus,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_CIT02,Citrus,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_CIT02,Citrus,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_CIT02,Citrus,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_CIT02,Citrus,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_CIT02,Citrus,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_CIT02,Citrus,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,10,2.011907639716724,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_CIT03,Citrus,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_CIT03,Citrus,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_CIT03,Citrus,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_CIT03,Citrus,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_CIT03,Citrus,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_CIT03,Citrus,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_CIT03,Citrus,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_CIT03,Citrus,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_CIT03,Citrus,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_CIT03,Citrus,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_CIT03,Citrus,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_CIT03,Citrus,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_CIT03,Citrus,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_CIT03,Citrus,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,10,1.957025998008077,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_CIT04,Citrus,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,24.517776489257812,3.6776664733886717,29,26.1,31.900000000000002
2026-01-04 15:51:14.944599,SKU_CIT04,Citrus,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,24.432865142822266,3.6649297714233398,29,26.1,31.900000000000002
2026-01-05 15:51:14.944600,SKU_CIT04,Citrus,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_CIT04,Citrus,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_CIT04,Citrus,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_CIT04,Citrus,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_CIT04,Citrus,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_CIT04,Citrus,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,24.65931510925293,3.6988972663879394,29,26.1,31.900000000000002
2026-01-11 15:51:14.944602,SKU_CIT04,Citrus,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,25.374042510986328,3.806106376647949,30,27.0,33.0
2026-01-12 15:51:14.944603,SKU_CIT04,Citrus,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_CIT04,Citrus,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_CIT04,Citrus,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_CIT04,Citrus,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_CIT04,Citrus,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,10,2.032110274306005,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_TOM01,Tomatoes,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,28.19544296264648,4.229316444396972,33,29.7,36.300000000000004
2026-01-04 15:51:14.944599,SKU_TOM01,Tomatoes,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,28.097794914245604,4.214669237136841,33,29.7,36.300000000000004
2026-01-05 15:51:14.944600,SKU_TOM01,Tomatoes,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_TOM01,Tomatoes,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_TOM01,Tomatoes,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_TOM01,Tomatoes,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_TOM01,Tomatoes,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_TOM01,Tomatoes,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,28.358212375640868,4.25373185634613,33,29.7,36.300000000000004
2026-01-11 15:51:14.944602,SKU_TOM01,Tomatoes,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,29.180148887634275,4.377022333145141,34,30.6,37.400000000000006
2026-01-12 15:51:14.944603,SKU_TOM01,Tomatoes,ST001,0,0,1,3,12,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,23.46744728088379,3.520117092132568,27,24.3,29.700000000000003
2026-01-13 15:51:14.944603,SKU_TOM01,Tomatoes,ST001,1,0,1,3,13,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-14 15:51:14.944604,SKU_TOM01,Tomatoes,ST001,2,0,1,3,14,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,21.21124252319336,3.1816863784790037,25,22.5,27.500000000000004
2026-01-15 15:51:14.944604,SKU_TOM01,Tomatoes,ST001,3,0,1,3,15,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,20.990279541015624,3.1485419311523435,25,22.5,27.500000000000004
2026-01-16 15:51:14.944605,SKU_TOM01,Tomatoes,ST001,4,0,1,3,16,100,100,0,0,15,2,0,1.0,0,6,2.138882051711225,XGBoost,22.815521240234375,3.422328186035156,27,24.3,29.700000000000003
2026-01-03 15:51:14.944567,SKU_TOM02,Tomatoes,ST001,5,1,1,1,3,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,28.19544296264648,4.229316444396972,33,29.7,36.300000000000004
2026-01-04 15:51:14.944599,SKU_TOM02,Tomatoes,ST001,6,1,1,1,4,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,28.097794914245604,4.214669237136841,33,29.7,36.300000000000004
2026-01-05 15:51:14.944600,SKU_TOM02,Tomatoes,ST001,0,0,1,2,5,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,22.569538116455078,3.3854307174682616,26,23.400000000000002,28.6
2026-01-06 15:51:14.944600,SKU_TOM02,Tomatoes,ST001,1,0,1,2,6,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-07 15:51:14.944601,SKU_TOM02,Tomatoes,ST001,2,0,1,2,7,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,20.385166091918947,3.057774913787842,24,21.6,26.400000000000002
2026-01-08 15:51:14.944601,SKU_TOM02,Tomatoes,ST001,3,0,1,2,8,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,20.157091064453127,3.023563659667969,24,21.6,26.400000000000002
2026-01-09 15:51:14.944602,SKU_TOM02,Tomatoes,ST001,4,0,1,2,9,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,22.01588249206543,3.3023823738098144,26,23.400000000000002,28.6
2026-01-10 15:51:14.944602,SKU_TOM02,Tomatoes,ST001,5,1,1,2,10,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,28.358212375640868,4.25373185634613,33,29.7,36.300000000000004
2026-01-11 15:51:14.944602,SKU_TOM02,Tomatoes,ST001,6,1,1,2,11,100,100,0,0,15,2,0,1.0,0,6,2.054690922022358,XGBoost,29.180148887634275,4.377022333145141,34,30.6,37.400000000000006
